img_pair,is_related,vgg_cosine,vgg_euclidean,vgg_euclidean_l2,facenet_cosine,facenet_euclidean,facenet_euclidean_l2,openface_cosine,openface_euclidean,openface_euclidean_l2,p1_age,p2_age,p1_dominant_age,p2_dominant_age,p1_gender,p2_gender,p1_dominant_emotion,p2_dominant_emotion,p1_angry,p2_angry,p1_disgust,p2_disgust,p1_fear,p2_fear,p1_happy,p2_happy,p1_sad,p2_sad,p1_surprise,p2_surprise,p1_neutral,p2_neutral
face00292.jpg-face06004.jpg,0,0.6021715104579926,0.8938979506492615,1.0974256992340088,1.0021004597656429,17.236160278320312,1.4156979322433472,0.9431190453469753,1.373403787612915,1.373403787612915,26.0,32.0,23,31,1,0,6,3,3.154420846840367e-05,1.6857733264874497e-10,3.500555223467927e-08,1.0054652281713299e-23,8.561383583582938e-05,2.550333816993688e-17,0.008171629160642624,0.998600423336029,0.006195183843374252,2.258041626942986e-12,1.3425088809526642e-06,5.257353996590552e-10,0.9855146408081055,0.0013996190391480923
face00353.jpg-face01203.jpg,0,0.6829523146152496,0.9429051876068115,1.1687192916870117,1.0144804269075394,15.651178359985352,1.4244160652160645,1.1766425967216492,1.5340420007705688,1.5340421199798584,39.0,29.0,38,29,1,0,3,2,0.0001376206782879308,6.907768579367257e-07,1.2081168279109988e-06,1.0788906479319849e-07,2.767959813354537e-05,0.9472882747650146,0.9568830132484436,0.0075087822042405605,0.005854171700775623,0.045105647295713425,3.176364043611102e-05,5.872014430252648e-09,0.03706452623009682,9.653131564846262e-05
face03140.jpg-face05223.jpg,0,0.4965746998786926,0.7240063548088074,0.9965687990188599,0.7937841266393661,15.340218544006348,1.2599873542785645,0.3869248032569885,0.8796872496604919,0.8796873092651367,45.0,33.0,44,36,1,1,3,2,0.0005450967582874,0.038670092821121216,3.7710528886236716e-06,1.9691213937189644e-10,0.2577454447746277,0.7744792103767395,0.4351707100868225,0.0014150161296129227,0.3064676821231842,0.17377440631389618,5.758919883191993e-07,0.0017820700304582715,6.675591430393979e-05,0.009879247285425663
face02915.jpg-face03312.jpg,0,0.5623109042644501,0.6284788250923157,1.0604817867279053,0.9878798760473728,16.218111038208008,1.405617117881775,0.57010418176651,1.0678054094314575,1.0678054094314575,25.0,28.0,23,27,0,1,3,6,7.130357460027881e-08,0.00018128284136764705,7.959369420257158e-17,2.6970330333745025e-14,2.610194060892468e-09,2.041328843915835e-05,0.9991253018379211,6.685294806629827e-08,8.940395979095683e-09,0.1824750006198883,5.863812475581653e-06,2.5626653576971137e-12,0.0008687225636094809,0.8173232674598694
face03012.jpg-face04103.jpg,0,0.7300436794757843,1.0318629741668701,1.2083407640457153,0.9764926228672266,13.867677688598633,1.397492527961731,0.9046441540122032,1.3450978994369507,1.3450978994369507,31.0,40.0,31,39,0,1,3,0,1.8086575570563923e-09,0.48381638526916504,1.0534295027348833e-18,1.7352618897348293e-06,7.690246687066041e-14,0.004177025053650141,0.9985449314117432,3.660979700725875e-06,1.2459679121779033e-11,0.2878355383872986,5.087975978312897e-07,2.233812779195432e-07,0.0014546139864251018,0.22416552901268005
face02240.jpg-face02336.jpg,0,0.2882459759712219,0.5074770450592041,0.7592706680297852,0.42420125007629395,11.10474681854248,0.9210877418518066,0.45040905475616455,0.9491144418716431,0.9491144418716431,32.0,36.0,30,37,1,1,6,6,0.00011606774205574766,7.297276169992983e-06,1.935186055845861e-08,1.2069324706320828e-11,0.0006575665320269763,0.005535655189305544,0.07604913413524628,0.00041745841735973954,0.010904964059591293,0.0003232888993807137,9.153866994893178e-05,3.980743790155117e-10,0.9121807217597961,0.993716299533844
face02131.jpg-face05209.jpg,0,0.326682984828949,0.48737290501594543,0.8083106279373169,0.36473548412323,9.925564765930176,0.8540908098220825,0.39917564392089844,0.8935050368309021,0.8935050368309021,30.0,25.0,29,24,1,1,4,6,0.00020405073883011937,5.253282779449364e-06,3.2224923684348594e-12,5.388038516768872e-16,0.01947389543056488,1.5940657249302603e-05,2.633306628307963e-10,5.583786766294452e-10,0.9635201692581177,0.46391183137893677,9.453338312885931e-14,2.286117572442123e-16,0.01680191047489643,0.5360669493675232
face04105.jpg-face01209.jpg,0,0.4499931335449219,0.5452233552932739,0.9486759901046753,0.9842086583375931,16.77678680419922,1.4030028581619263,0.2851294279098511,0.7551549077033997,0.7551549077033997,35.0,33.0,33,34,1,1,3,3,0.00020447165297809988,2.5519068003632128e-05,1.1303692190267611e-05,3.4110087199223926e-08,0.0002459938987158239,1.2429275102476822e-06,0.985471248626709,0.9180397987365723,0.00019324714958202094,4.408526001498103e-05,0.0009307989967055619,0.00018980528693646193,0.012942894361913204,0.08169963955879211
face03565.jpg-face02509.jpg,0,0.45222675800323486,0.8976995944976807,0.9510276317596436,0.7022979855537415,14.962743759155273,1.1851564645767212,0.39020395278930664,0.8834070563316345,0.8834070563316345,28.0,33.0,29,36,0,0,3,3,1.5618275769901935e-11,3.5308103663034274e-11,1.7718144097400497e-20,1.3327835538403245e-21,3.241920667431308e-17,5.88982002408532e-18,0.9999547004699707,0.9999992847442627,5.873682096257937e-11,1.4505044734769434e-11,1.471876910170732e-18,2.0219851047429974e-19,4.5275814045453444e-05,6.563641932189057e-07
face02836.jpg-face01540.jpg,0,0.7044990956783295,1.0441455841064453,1.1870123147964478,1.098913997411728,18.899749755859375,1.4825072288513184,0.9623058885335922,1.3873038291931152,1.3873038291931152,28.0,25.0,28,24,0,1,3,3,0.0022299543488770723,7.995103806024417e-05,8.387921752728289e-07,1.5654299545531103e-07,0.004948313347995281,0.00018022724543698132,0.8925637602806091,0.946698009967804,0.00040168678970076144,0.0008034950005821884,0.0013586790300905704,0.00015673892630729824,0.09849674254655838,0.05208142474293709
face02832.jpg-face05386.jpg,0,0.4592996835708618,0.7226436138153076,0.9584357738494873,0.8037519007921219,15.217818260192871,1.267873764038086,0.5782093405723572,1.075369119644165,1.075369119644165,32.0,22.0,32,22,1,1,3,3,0.00044176922529004514,0.05973873659968376,2.4719457591970695e-09,0.00015171935956459492,0.004649881739169359,0.0011673880508169532,0.6499297618865967,0.4936150014400482,0.06741610914468765,0.16360031068325043,1.5379571323137498e-06,0.00020740038598887622,0.2775609493255615,0.28151944279670715
face02596.jpg-face02913.jpg,0,0.5792697668075562,0.6184872388839722,1.076354742050171,0.8296526372432709,15.834097862243652,1.2881402969360352,0.4350391626358032,0.9327799677848816,0.9327800273895264,32.0,40.0,31,37,1,1,3,4,1.351445604730328e-11,0.19084985554218292,5.4274679464209556e-24,1.6345582480425946e-05,6.5281424814929965e-18,0.01682090014219284,0.9938378930091858,9.200623026117682e-05,8.572203819175173e-13,0.5517908930778503,2.5132787517812005e-10,2.3223850803333335e-05,0.0061621638014912605,0.240406796336174
face02231.jpg-face05835.jpg,0,0.6449064910411835,0.9400823712348938,1.1356993913650513,0.8872241899371147,16.043916702270508,1.3320841789245605,0.4669981002807617,0.9664347767829895,0.9664348363876343,32.0,25.0,29,23,1,1,3,1,1.6096972785817343e-06,0.021854469552636147,8.94177093480053e-13,0.611251711845398,1.464705601250671e-08,0.17463558912277222,0.9999978542327881,0.18981200456619263,2.2388697118458367e-07,0.002124062040820718,9.659710097781327e-14,2.5495854060864076e-05,2.3436898288764496e-07,0.00029669413925148547
face00451.jpg-face03664.jpg,0,0.4081484079360962,0.7637133598327637,0.9034914970397949,0.6364607214927673,13.786808013916016,1.1282382011413574,0.6469168066978455,1.1374679803848267,1.1374680995941162,39.0,44.0,45,46,1,1,3,6,3.314360583317466e-05,0.006618013139814138,8.864262102115106e-10,4.04011535337645e-09,0.00016792397946119308,0.006104630418121815,0.7302906513214111,0.0007591204484924674,0.0006243889220058918,0.017252186313271523,0.00013767361815553159,2.7227214260960864e-08,0.26874610781669617,0.9692660570144653
face01644.jpg-face01682.jpg,0,0.5271627902984619,0.914375364780426,1.0268036127090454,0.7422187328338623,15.505292892456055,1.2183749675750732,0.7513123154640198,1.225816011428833,1.225816011428833,29.0,34.0,29,36,0,0,3,3,3.488802065021446e-07,1.7585334577407963e-10,1.3670666161591516e-12,2.1366736966734747e-19,3.0737392080482095e-06,2.1934834319985858e-13,0.9944306015968323,0.9999902248382568,3.240188743802719e-05,3.538197512753527e-09,2.8815936730097746e-06,1.1824291274841608e-13,0.005530628841370344,9.783333553059492e-06
face03988.jpg-face03379.jpg,0,0.4716196656227112,0.7529863119125366,0.971204936504364,0.9344658181071281,16.244293212890625,1.3670886754989624,0.7509150505065918,1.2254917621612549,1.2254918813705444,38.0,31.0,37,31,0,1,3,3,0.00026711923419497907,6.633768201425028e-09,3.744100168789899e-11,8.18170030742911e-19,0.0029764939099550247,2.5258201086231225e-10,0.9941011071205139,1.0,0.00015687893028371036,1.9320670063827095e-11,1.4439337064686697e-05,1.9335326673086684e-09,0.0024839730467647314,2.7401965141393703e-08
face00908.jpg-face05944.jpg,0,0.5267117917537689,0.6554927229881287,1.0263642072677612,1.0012726087588817,15.665241241455078,1.4151132106781006,0.5555753111839294,1.0541112422943115,1.0541112422943115,30.0,47.0,31,47,0,1,3,3,5.438104411226163e-10,4.6022287847335974e-07,4.8340861822795015e-17,5.331089505933827e-14,5.068949817180202e-13,4.870058134542887e-09,0.9987019300460815,0.9089934825897217,7.925222256233155e-09,1.1031457916033105e-06,4.467132497243398e-10,0.00012471940135583282,0.0012979893945157528,0.09088023751974106
face05117.jpg-face03498.jpg,0,0.30700862407684326,0.6555618047714233,0.7835925221443176,0.3181822896003723,9.105072021484375,0.797724723815918,0.2936100363731384,0.7663028240203857,0.7663028836250305,27.0,26.0,25,25,1,1,3,3,0.00022245917352847755,0.0001902862568385899,3.3903957046277355e-06,2.1313617537543905e-09,3.46920351148583e-05,4.801815885002725e-05,0.9646986126899719,0.8938812613487244,0.00019992639136034995,0.0007359312730841339,0.00014347340038511902,0.00045974086970090866,0.03469745069742203,0.1046847477555275
face05466.jpg-face02942.jpg,0,0.5385874807834625,0.8033509850502014,1.0378702878952026,0.767706423997879,14.057007789611816,1.2391176223754883,0.5041332840919495,1.0041247606277466,1.0041248798370361,29.0,45.0,29,47,0,0,3,3,2.7546792971677725e-11,7.875549636082724e-05,9.16349390116537e-20,1.0306711734076046e-10,1.183330184192791e-14,7.482284445359255e-07,0.99905925989151,0.8285335302352905,1.6858299478617056e-11,3.602142533054575e-05,3.3894821171998046e-08,0.0001339719456154853,0.0009407619363628328,0.1712169349193573
face01537.jpg-face00187.jpg,0,0.737026184797287,0.8157827854156494,1.2141056060791016,0.8399147093296051,15.879570007324219,1.2960822582244873,1.0943710878491402,1.4794398546218872,1.4794398546218872,30.0,25.0,31,23,1,0,3,3,2.1761408675047278e-07,4.79744990400377e-08,1.6942515006031678e-15,4.008892325208928e-16,3.723403096955735e-08,3.1176272674571237e-10,0.9930209517478943,0.9687047004699707,0.006951376795768738,1.73153971161355e-08,1.827013278443701e-07,1.0857618235604605e-06,2.721250530157704e-05,0.03129420056939125
face03609.jpg-face05219.jpg,0,0.6514641046524048,0.8955565094947815,1.1414587497711182,1.0419489480555058,17.751995086669922,1.4435713291168213,1.2213019877672195,1.5628831386566162,1.5628832578659058,36.0,31.0,33,31,0,1,3,6,6.815222377554164e-07,1.3228964798606135e-11,9.602665884678174e-11,7.017915167947939e-25,1.1947819302804419e-06,1.0639336078810402e-09,0.9994427561759949,0.00042312373989261687,9.293078619521111e-05,3.089311251258664e-09,3.3970077311096247e-06,1.242010763306085e-16,0.00045897456584498286,0.9995768666267395
face04820.jpg-face04526.jpg,0,0.5526231229305267,0.7245790958404541,1.0513068437576294,1.018075728788972,17.921144485473633,1.4269378185272217,1.043315164744854,1.4445173740386963,1.4445173740386963,31.0,42.0,29,44,1,1,3,4,3.150158534026559e-08,0.11954903602600098,1.1331346041038953e-16,0.00016644861898384988,4.0314598881430186e-11,0.09799875319004059,0.9762237668037415,0.00012178395263617858,8.200366607979959e-08,0.5881146788597107,3.5619359550764784e-06,1.106624858948635e-05,0.023772548884153366,0.1940382719039917
face05963.jpg-face00176.jpg,0,0.5864401459693909,0.8991585969924927,1.0829960107803345,0.9905577218160033,16.033052444458008,1.4075210094451904,0.5016429722309113,1.0016416311264038,1.0016416311264038,23.0,28.0,23,30,0,1,3,4,3.076951671232564e-08,0.04857159033417702,4.511705641077862e-16,1.1266934961895458e-05,1.4466650967437378e-11,0.26173266768455505,0.9999123811721802,0.002892768010497093,2.9650963906391326e-09,0.5172584056854248,8.047330084082205e-06,0.0011555830715224147,7.961980736581609e-05,0.16837766766548157
face04372.jpg-face03101.jpg,0,0.45595860481262207,0.6973576545715332,0.9549434781074524,1.0010325618786737,17.306171417236328,1.4149435758590698,0.8315623849630356,1.2896219491958618,1.2896219491958618,44.0,26.0,46,26,1,1,3,2,0.00363791617564857,1.8845212252927013e-05,1.3992647318605833e-10,2.529567222353535e-09,1.3598339592135744e-06,0.816562294960022,0.9901924133300781,0.12519334256649017,2.2120446374174207e-05,0.041938263922929764,7.922794087455998e-10,1.3137510904925875e-05,0.0061461892910301685,0.016274139285087585
face01496.jpg-face04980.jpg,0,0.5213736295700073,0.7691299319267273,1.0211501121520996,0.9374360591173172,16.601314544677734,1.3692597150802612,0.6403525173664093,1.1316823959350586,1.1316825151443481,29.0,27.0,29,24,1,1,6,6,0.014729470014572144,0.00019264461298007518,3.020541150533518e-09,1.0108711784306834e-10,2.425628281343961e-06,0.10920331627130508,1.4849254512228072e-05,0.012148575857281685,0.004244537092745304,0.0013210774632170796,1.8127371959053562e-07,0.17736797034740448,0.9810085296630859,0.6997663378715515
face04215.jpg-face01123.jpg,0,0.7452841103076935,0.9128814339637756,1.2208882570266724,0.8713694959878922,15.50780200958252,1.320128321647644,1.0554662272334099,1.4529048204421997,1.4529048204421997,30.0,32.0,31,31,0,1,3,3,0.0023355421144515276,4.722387529909611e-05,1.858266296039801e-05,8.534592052455992e-05,0.0019730764906853437,0.0005264088977128267,0.9461468458175659,0.9936321377754211,0.001177147263661027,0.0011041630059480667,0.001492915558628738,4.370441786250012e-08,0.046855904161930084,0.0046047004871070385
face02624.jpg-face05000.jpg,0,0.5147843062877655,0.6082956194877625,1.0146766901016235,0.8277828246355057,15.501903533935547,1.2866878509521484,0.8652681112289429,1.3154984712600708,1.3154984712600708,43.0,29.0,44,29,1,1,4,3,0.09223811328411102,4.486164328909581e-09,0.01824910379946232,1.4853220072447454e-18,0.2728772461414337,6.299260491005043e-08,0.022993626073002815,0.9999765157699585,0.572533130645752,2.5269317194265284e-10,0.0006448292406275868,2.287603638251312e-05,0.020464004948735237,4.862840228270215e-07
face04434.jpg-face03376.jpg,0,0.4120551347732544,0.6777963638305664,0.9078052043914795,0.636187881231308,9.09958267211914,1.1279963254928589,0.5210928320884705,1.0208749771118164,1.0208749771118164,25.0,28.0,23,27,1,1,4,6,0.0007632692577317357,2.3766649519529892e-06,5.5239288485608995e-05,1.2760585832438665e-07,0.005971965845674276,0.016548678278923035,0.0005011694738641381,0.002997742034494877,0.9893217086791992,0.012782707810401917,1.3414131672107033e-06,1.765556731925244e-07,0.0033853130880743265,0.9676682949066162
face03417.jpg-face03461.jpg,0,0.4538595676422119,0.8409742116928101,0.9527431130409241,0.6521004140377045,12.751057624816895,1.1420161724090576,0.4508052468299866,0.9495317339897156,0.9495317339897156,26.0,31.0,24,29,0,1,3,3,1.703166913058496e-10,1.7496347936685197e-05,3.03323960033445e-23,3.2827473378516103e-14,3.8663653204875584e-15,1.0437921673656092e-06,0.9745246767997742,0.8485429286956787,6.40594452483434e-11,0.01648569479584694,2.143311750302246e-09,7.928564116355119e-08,0.02547530271112919,0.13495279848575592
face03142.jpg-face00593.jpg,0,0.620139092206955,0.6166878342628479,1.1136778593063354,0.966933611780405,13.80999755859375,1.3906354904174805,0.8846406191587448,1.3301432132720947,1.3301433324813843,41.0,26.0,39,25,1,0,6,4,0.055844344198703766,0.04184862598776817,2.8994236345170066e-07,0.006202856544405222,0.004971601068973541,0.04714321345090866,0.00011772942525567487,0.0003949374076910317,0.11757226288318634,0.8983622789382935,1.881651456869804e-08,5.397474524215795e-05,0.8214936852455139,0.0059941355139017105
face00094.jpg-face04094.jpg,0,0.5931316912174225,0.8212394714355469,1.089157223701477,0.9278142154216766,15.050891876220703,1.3622145652770996,0.5190569162368774,1.018878698348999,1.0188788175582886,32.0,27.0,29,27,0,1,3,0,2.3736141884000972e-05,0.9893222451210022,2.447596898491611e-07,8.948315977086452e-10,0.12291289865970612,0.00010057540202978998,0.8756352663040161,0.003835581475868821,0.0012844695011153817,0.006327143404632807,2.995161594299134e-06,3.264489123466774e-07,0.00014029796875547618,0.00041410455014556646
face05700.jpg-face03910.jpg,0,0.5360488593578339,0.777080237865448,1.0354214906692505,1.2430210560560226,17.88908576965332,1.576718807220459,0.5171914994716644,1.0170460939407349,1.0170462131500244,24.0,29.0,23,30,1,1,6,6,0.031164726242423058,7.54249214196534e-08,1.2813497050956357e-05,1.0490024320964995e-18,9.471071098232642e-05,3.574372742232157e-11,0.300004243850708,5.629798351947102e-07,0.017767691984772682,2.0257507458154578e-06,7.75103471823968e-05,9.348459540389851e-15,0.6508783102035522,0.9999973773956299
face03620.jpg-face03203.jpg,0,0.5057479441165924,0.6185717582702637,1.0057315826416016,0.9407694190740585,15.0048246383667,1.3716919422149658,0.7028660178184509,1.1856356859207153,1.1856358051300049,33.0,30.0,29,29,1,1,3,3,1.3558338896046962e-09,0.00015382652054540813,1.2337077334388763e-20,5.5494247419574094e-08,1.8896254732388845e-14,0.004909120965749025,0.9922906756401062,0.8488014340400696,6.119030629414546e-12,0.004155969247221947,1.4842979680906865e-06,1.8830429326044396e-05,0.007707820739597082,0.1419607400894165
face05074.jpg-face03806.jpg,0,0.5136407315731049,0.7624256610870361,1.0135489702224731,0.9826654195785522,14.90213680267334,1.4019025564193726,0.8420041501522064,1.2976934909820557,1.2976934909820557,27.0,30.0,25,30,1,0,6,3,1.8899610950029455e-05,6.151358866723911e-10,2.1099802474341435e-15,2.2527296000829367e-11,3.7022854226798074e-10,4.781219420380012e-09,7.568551518488675e-05,0.9999953508377075,0.00011399000504752621,4.62002526546712e-06,2.049794334268995e-09,8.751156266653681e-13,0.9997914433479309,6.526484952473766e-08
face03836.jpg-face05917.jpg,0,0.7131326198577881,0.8349911570549011,1.1942635774612427,0.9688540920615196,16.33429718017578,1.3920159339904785,0.5823498070240021,1.0792124271392822,1.0792124271392822,29.0,27.0,30,26,0,1,3,6,5.440720997285098e-06,1.3148828692521874e-09,9.74694103206275e-10,1.5860177430995766e-17,2.9679727120424104e-08,8.682984287133877e-08,0.9999620914459229,7.2034667937259655e-06,2.734100803536421e-07,0.04112640395760536,6.832329404460324e-07,8.949894861678964e-13,3.146738890791312e-05,0.9588662981987
face04495.jpg-face02846.jpg,0,0.25036585330963135,0.48205500841140747,0.7076239585876465,0.6829712390899658,12.947404861450195,1.168735384941101,0.1206783652305603,0.4912809729576111,0.4912809729576111,27.0,27.0,27,27,1,1,3,3,2.2251277187024243e-05,6.712340564263286e-06,1.895501311466319e-09,9.944885626805844e-13,0.08322902023792267,1.2064995189575711e-06,0.8381487131118774,0.9994538426399231,0.07820067554712296,0.0005363086238503456,6.277552699884836e-08,9.092728987525334e-07,0.0003993312711827457,1.1131128303532023e-06
face01690.jpg-face01033.jpg,0,0.809876412153244,1.1407569646835327,1.2726951837539673,1.1190462857484818,17.84882926940918,1.496025562286377,0.8012115657329559,1.2658685445785522,1.2658685445785522,46.0,21.0,44,20,0,1,3,6,9.412393410457298e-05,0.0024075282271951437,0.002178010530769825,5.736365693564949e-08,0.0071189687587320805,0.0005868957960046828,0.6120079159736633,0.01121941115707159,0.2730313539505005,0.01443653367459774,2.46834702011256e-06,1.760041959641967e-05,0.10556717962026596,0.9713318943977356
face01766.jpg-face06057.jpg,0,0.7197284698486328,0.932231068611145,1.1997736692428589,0.9972363000269979,16.973779678344727,1.4122579097747803,0.8748370558023453,1.3227523565292358,1.322752594947815,25.0,42.0,23,34,0,1,3,6,4.55883582617389e-06,2.349932856304804e-06,1.3454555247705002e-09,2.3313805313368574e-12,0.0018433764344081283,0.000431149237556383,0.9836101531982422,0.0021424919832497835,0.004206961952149868,0.04561619833111763,2.8789727366529405e-06,8.510396831695743e-09,0.010332007892429829,0.9518078565597534
face04896.jpg-face01845.jpg,0,0.5037243962287903,0.737850546836853,1.0037175416946411,0.6570364534854889,13.646355628967285,1.1463302373886108,0.9911113204434514,1.407914400100708,1.4079142808914185,37.0,27.0,37,25,1,0,4,6,0.012635276652872562,0.0004723076999653131,2.0607929229754518e-07,2.823888110015105e-07,0.028029097244143486,0.03239786997437477,1.8551056200521998e-05,0.017393939197063446,0.5381889939308167,0.3472144901752472,2.4787206953647e-08,1.418542638020881e-06,0.42112788558006287,0.6025197505950928
face05468.jpg-face04688.jpg,0,0.8491934835910797,1.1784356832504272,1.3032218217849731,1.0564281083643436,17.970767974853516,1.4535666704177856,0.8590922057628632,1.3107953071594238,1.3107953071594238,30.0,43.0,28,44,0,1,6,3,0.0012916030827909708,7.499381899833679e-05,3.1005257028482447e-07,8.399032594752498e-06,0.028031690046191216,3.0318449717015028e-05,0.0006574015715159476,0.9709069728851318,0.37453433871269226,0.0004748351639136672,6.034441002444879e-11,4.068040652782656e-05,0.595484733581543,0.02846376784145832
face00293.jpg-face02930.jpg,0,0.3765938878059387,0.6289814710617065,0.8678640723228455,0.8948721885681152,16.27500343322754,1.337813138961792,0.7783875316381454,1.2477079629898071,1.2477079629898071,37.0,50.0,37,52,1,0,3,3,2.1331297830329277e-05,0.0007050544954836369,2.732283325914027e-14,0.00010951139847747982,2.644405583396292e-09,0.05275188386440277,0.9999301433563232,0.8127904534339905,7.269477464433294e-09,0.13087214529514313,2.6601578611007426e-06,8.408424946537707e-06,4.586595605360344e-05,0.0027625702787190676
